order_id,customer_id,product_id,order_date,quantity,price,region,status
O102207,C01917,P002,2023-06-07,1,33.81,East,SHIPPED
O102208,C00964,P001,2023-04-08,2,18.76,West,PLACED
O102209,C00373,P001,2023-02-11,1,20.81,Central,PLACED
O102210,C02542,P001,2023-05-19,1,19.52,West,RETURNED
O102211,C01693,P004,2023-10-10,1,14.8,Central,CANCELLED
O102212,C02799,P005,2023-08-15,5,49.75,South,SHIPPED
O102213,C01180,P004,2023-03-13,1,15.65,North,PLACED
O102214,C02339,P005,2023-08-31,2,47.91,North,PLACED
O102215,C01672,P005,2023-01-18,1,54.45,West,PLACED
O102216,C00106,P005,2023-03-18,1,48.26,West,PLACED
O102217,C01444,P005,2023-02-14,1,49.66,South,PLACED
O102218,C02718,P005,2023-12-09,1,53.01,South,PLACED
O102219,C01682,P002,2023-05-20,1,28.64,North,PLACED
O102220,C00002,P004,2023-06-26,1,16.71,Central,PLACED
O102221,C02637,P005,2023-08-10,1,56.04,East,PLACED
O102222,C02692,P005,2023-04-02,1,52.67,West,PLACED
O102223,C02138,P004,2023-01-22,1,15.2,Central,SHIPPED
O102224,C00350,P002,2023-06-21,1,31.57,East,CANCELLED
O102225,C01287,P004,2023-04-02,1,13.76,East,SHIPPED
O102226,C01063,P003,2023-07-11,1,9.95,West,PLACED
O102227,C02957,P002,2023-03-18,1,28.14,South,SHIPPED
O102228,C02207,P004,2023-10-08,3,14.77,Central,SHIPPED
O102229,C02360,P005,2023-12-30,1,48.0,East,PLACED
O102230,C00445,P005,2023-06-28,1,48.34,East,PLACED
O102231,C02346,P005,2023-08-26,1,52.91,South,RETURNED
O102232,C00952,P002,2023-05-15,1,31.31,South,PLACED
O102233,C00036,P005,2023-12-31,5,50.8,East,PLACED
O102234,C01108,P003,2023-10-07,1,10.14,South,PLACED
O102235,C01476,P002,2023-01-19,2,28.61,Central,PLACED
O102236,C01799,P005,2023-03-24,1,49.07,East,RETURNED
O102237,C01846,P001,2023-08-16,1,19.78,East,PLACED
O102238,C01409,P005,2023-09-22,1,51.05,West,PLACED
O102239,C01196,P005,2023-04-22,1,49.77,Central,PLACED
O102240,C01400,P004,2023-09-08,1,15.85,Central,PLACED
O102241,C01709,P003,2023-06-13,1,10.33,West,RETURNED
O102242,C01386,P001,2023-12-24,1,21.2,Central,CANCELLED
O102243,C02607,P001,2023-06-17,1,20.51,North,PLACED
O102244,C02939,P004,2023-08-09,2,15.11,South,PLACED
O102245,C02189,P001,2023-10-31,1,20.84,North,PLACED
O102246,C02935,P002,2023-07-10,1,30.41,East,SHIPPED
O102247,C01301,P002,2023-11-21,1,29.4,East,PLACED
O102248,C02774,P003,2023-06-19,1,10.14,South,SHIPPED
O102249,C01244,P001,2023-02-14,1,17.41,East,PLACED
O102250,C00521,P002,2023-01-14,3,33.18,Central,PLACED
O102251,C01807,P001,2023-08-19,1,18.29,East,SHIPPED
O102252,C00010,P004,2023-06-06,1,14.56,North,PLACED
O102253,C00984,P005,2023-05-14,1,47.88,Central,PLACED
O102254,C02426,P002,2023-02-06,1,28.52,Central,PLACED
O102255,C01657,P004,2023-02-22,1,15.83,South,PLACED
O102256,C01661,P005,2023-01-18,1,48.0,East,PLACED
O102257,C02730,P001,2023-02-07,3,19.44,West,PLACED
O102258,C02632,P004,2023-07-06,1,14.81,West,SHIPPED
O102259,C02200,P003,2023-07-15,1,8.96,Central,SHIPPED
O102260,C00720,P001,2023-08-31,1,20.03,North,PLACED
O102261,C01073,P003,2023-10-27,1,9.3,South,PLACED
O102262,C00859,P005,2023-10-30,1,52.83,West,PLACED
O102263,C01317,P002,2023-02-04,1,27.8,East,PLACED
O102264,C01604,P005,2023-08-03,2,48.66,Central,PLACED
O102265,C00050,P005,2023-08-07,1,48.42,South,PLACED
O102266,C02712,P002,2023-11-12,1,27.27,East,PLACED
O102267,C02579,P004,2023-03-31,1,15.97,South,PLACED
O102268,C02905,P001,2023-11-04,2,19.34,South,PLACED
O102269,C00146,P002,2023-09-09,1,30.85,Central,PLACED
O102270,C00915,P001,2023-01-08,3,20.74,West,PLACED
O102271,C01463,P001,2023-09-13,2,19.59,West,SHIPPED
O102272,C02290,P003,2023-12-29,1,10.61,Central,PLACED
O102273,C00581,P003,2023-07-27,3,10.02,South,PLACED
O102274,C02735,P002,2023-05-11,1,28.86,Central,RETURNED
O102275,C01585,P003,2023-08-12,1,10.44,North,PLACED
O102276,C00483,P003,2023-07-16,3,9.91,West,PLACED
O102277,C01250,P002,2023-05-22,1,29.77,North,PLACED
O102278,C00673,P002,2023-09-09,1,29.65,East,PLACED
O102279,C00631,P005,2023-04-06,1,47.59,North,PLACED
O102280,C02709,P005,2023-01-26,1,51.25,East,PLACED
O102281,C00662,P004,2023-04-21,1,15.25,Central,PLACED
O102282,C02853,P005,2023-05-03,1,49.51,East,PLACED
O102283,C02467,P001,2023-07-05,1,20.55,East,RETURNED
O102284,C00988,P005,2023-06-17,1,46.3,South,PLACED
O102285,C01547,P002,2023-02-20,2,33.32,Central,PLACED
O102286,C00650,P001,2023-01-05,1,18.92,Central,PLACED
O102287,C00969,P002,2023-03-18,1,30.42,West,PLACED
O102288,C02638,P005,2023-06-09,1,50.15,Central,PLACED
O102289,C01101,P004,2023-07-27,1,15.05,North,PLACED
O102290,C02557,P003,2023-09-14,1,10.23,South,SHIPPED
O102291,C00441,P002,2023-07-24,1,30.78,East,SHIPPED
O102292,C00921,P003,2023-09-12,3,9.43,East,PLACED
O102293,C00770,P003,2023-01-11,1,9.64,South,SHIPPED
O102294,C01344,P005,2023-01-08,1,54.62,Central,PLACED
O102295,C01827,P004,2023-02-01,1,16.11,Central,RETURNED
O102296,C00263,P001,2023-01-28,1,20.76,North,PLACED
O102297,C01578,P003,2023-07-25,3,10.32,West,PLACED
O102298,C02685,P002,2023-08-16,1,30.11,Central,PLACED
O102299,C02507,P005,2023-05-08,1,55.59,South,PLACED
O102300,C00999,P001,2023-09-12,1,21.06,East,PLACED
O102301,C00700,P004,2023-07-31,1,15.78,North,PLACED
O102302,C02350,P004,2023-08-27,1,15.67,East,PLACED
O102303,C01604,P005,2023-07-26,1,49.87,East,SHIPPED
O102304,C01242,P001,2023-11-14,1,20.64,Central,SHIPPED
O102305,C01126,P003,2023-10-10,1,10.33,Central,SHIPPED
O102306,C02602,P005,2023-09-02,1,47.25,West,PLACED
O102307,C02336,P004,2023-02-14,1,14.04,North,PLACED
O102308,C01191,P003,2023-04-15,1,10.55,South,SHIPPED
O102309,C02669,P003,2023-12-14,1,9.58,Central,PLACED
O102310,C01006,P001,2023-10-08,1,20.36,North,PLACED
O102311,C00036,P002,2023-08-22,1,29.18,Central,PLACED
O102312,C00744,P005,2023-07-08,2,50.29,North,PLACED
O102313,C01765,P001,2023-02-13,1,19.66,South,CANCELLED
O102314,C00353,P002,2023-08-13,1,30.92,West,SHIPPED
O102315,C01923,P001,2023-05-22,1,20.91,South,PLACED
O102316,C00073,P005,2023-05-16,1,49.72,West,RETURNED
O102317,C02696,P001,2023-06-25,1,20.31,South,PLACED
O102318,C01377,P001,2023-05-22,1,19.59,West,PLACED
O102319,C01915,P003,2023-03-21,1,10.59,North,RETURNED
O102320,C01094,P001,2023-03-23,1,19.4,North,CANCELLED
O102321,C02473,P001,2023-05-15,1,19.26,South,PLACED
O102322,C00708,P003,2023-07-26,1,9.5,Central,PLACED
O102323,C01805,P001,2023-12-10,1,18.89,Central,PLACED
O102324,C02609,P002,2023-06-26,1,31.36,East,PLACED
O102325,C02876,P004,2023-08-31,1,14.91,West,PLACED
O102326,C00956,P004,2023-02-24,1,14.74,West,PLACED
O102327,C02565,P004,2023-05-21,1,15.54,East,PLACED
O102328,C02476,P001,2023-02-25,1,19.7,West,PLACED
O102329,C00160,P001,2023-01-15,1,19.67,Central,RETURNED
O102330,C02197,P001,2023-07-04,1,20.31,Central,PLACED
O102331,C02824,P001,2023-11-10,2,22.31,Central,PLACED
O102332,C01736,P001,2023-03-29,5,19.57,North,PLACED
O102333,C01586,P003,2023-04-07,2,9.66,Central,PLACED
O102334,C00067,P001,2023-05-24,3,22.11,East,PLACED
O102335,C02429,P003,2023-01-08,1,9.72,Central,SHIPPED
O102336,C00058,P001,2023-08-03,1,20.41,East,SHIPPED
O102337,C00342,P004,2023-06-22,1,16.07,West,PLACED
O102338,C01154,P004,2023-08-11,1,14.98,North,PLACED
O102339,C02775,P004,2023-02-09,1,14.75,South,PLACED
O102340,C01196,P005,2023-07-01,3,52.16,South,PLACED
O102341,C02818,P002,2023-09-27,1,30.06,West,PLACED
O102342,C02662,P005,2023-07-06,1,50.67,East,PLACED
O102343,C01233,P002,2023-09-02,3,30.16,East,SHIPPED
O102344,C02402,P003,2023-11-05,1,9.45,North,PLACED
O102345,C01495,P005,2023-08-19,2,48.0,Central,SHIPPED
O102346,C01822,P002,2023-06-04,1,28.51,North,PLACED
O102347,C00116,P001,2023-06-24,1,19.65,North,PLACED
O102348,C00662,P005,2023-12-02,1,48.15,Central,PLACED
O102349,C01466,P004,2023-04-25,1,14.89,Central,RETURNED
O102350,C02501,P005,2023-11-07,1,50.66,North,SHIPPED
O102351,C01869,P003,2023-10-27,2,10.49,South,PLACED
O102352,C02335,P003,2023-01-18,3,10.81,South,PLACED
O102353,C01017,P004,2023-09-29,3,15.48,Central,SHIPPED
O102354,C00311,P002,2023-01-12,1,31.35,South,SHIPPED
O102355,C00208,P002,2023-10-28,3,30.25,South,PLACED
O102356,C02666,P005,2023-07-11,1,46.04,East,PLACED
O102357,C02494,P002,2023-08-20,1,30.05,North,PLACED
O102358,C02718,P002,2023-04-03,1,30.56,Central,PLACED
O102359,C00633,P001,2023-08-06,1,19.32,Central,PLACED
O102360,C02103,P004,2023-10-05,1,14.83,Central,SHIPPED
O102361,C02960,P001,2023-12-19,1,20.43,East,SHIPPED
O102362,C00657,P001,2023-10-30,1,20.31,East,PLACED
O102363,C01424,P001,2023-01-29,1,19.69,South,PLACED
O102364,C01932,P005,2023-10-28,1,46.64,West,RETURNED
O102365,C02563,P003,2023-03-18,2,9.28,East,PLACED
O102366,C01680,P002,2023-01-09,1,30.26,South,PLACED
O102367,C00237,P001,2023-01-24,3,18.89,East,SHIPPED
O102368,C00348,P005,2023-01-15,1,51.43,North,SHIPPED
O102369,C02675,P002,2023-06-13,1,30.13,East,SHIPPED
O102370,C00630,P004,2023-01-13,1,14.32,West,PLACED
O102371,C01541,P003,2023-12-13,2,10.38,Central,PLACED
O102372,C02004,P003,2023-06-21,1,9.58,Central,SHIPPED
O102373,C01272,P002,2023-12-23,1,29.03,Central,PLACED
O102374,C00364,P005,2023-11-23,1,47.12,East,SHIPPED
O102375,C02369,P003,2023-07-19,1,9.94,West,SHIPPED
O102376,C00286,P002,2023-03-17,1,29.06,North,PLACED
O102377,C00149,P003,2023-06-13,2,9.85,South,PLACED
O102378,C01108,P002,2023-03-02,1,30.25,West,PLACED
O102379,C02454,P003,2023-09-02,5,10.25,East,PLACED
O102380,C00456,P002,2023-06-04,1,30.14,East,PLACED
O102381,C01767,P004,2023-09-14,1,14.71,West,PLACED
O102382,C00800,P004,2023-09-01,1,15.23,East,PLACED
O102383,C01185,P003,2023-06-11,1,10.12,West,PLACED
O102384,C01013,P005,2023-03-09,1,50.17,North,PLACED
O102385,C02832,P002,2023-12-10,5,26.64,Central,PLACED
O102386,C02508,P001,2023-10-04,1,21.23,East,SHIPPED
O102387,C01524,P002,2023-06-10,2,30.5,Central,SHIPPED
O102388,C02786,P002,2023-09-16,1,32.27,East,PLACED
O102389,C02557,P001,2023-11-03,1,20.03,North,SHIPPED
O102390,C00481,P001,2023-12-01,1,20.35,Central,PLACED
O102391,C01687,P001,2023-04-05,1,19.75,Central,PLACED
O102392,C02162,P005,2023-09-03,1,47.53,West,PLACED
O102393,C02797,P005,2023-08-09,1,51.32,South,PLACED
O102394,C01602,P001,2023-05-03,1,21.06,Central,PLACED
O102395,C02409,P003,2023-07-06,1,9.48,Central,CANCELLED
O102396,C00341,P005,2023-09-19,1,54.04,West,SHIPPED
O102397,C02818,P002,2023-09-30,1,29.32,East,RETURNED
O102398,C02011,P004,2023-03-01,1,14.88,South,SHIPPED
O102399,C02809,P005,2023-05-05,1,52.89,East,SHIPPED
O102400,C02497,P002,2023-12-03,1,30.64,West,PLACED
O102401,C01867,P005,2023-12-07,2,52.96,Central,PLACED
O102402,C00835,P001,2023-02-20,1,20.66,West,PLACED
O102403,C01204,P003,2023-06-27,1,9.79,Central,PLACED
O102404,C01726,P001,2023-05-19,1,18.98,South,PLACED
O102405,C01690,P005,2023-11-23,1,53.43,South,CANCELLED
O102406,C00311,P005,2023-06-19,1,45.98,South,PLACED
O102407,C00262,P004,2023-02-08,2,14.18,South,PLACED
O102408,C01443,P002,2023-03-10,1,28.57,Central,PLACED
O102409,C00406,P005,2023-08-24,2,48.32,South,CANCELLED
O102410,C02191,P004,2023-02-17,1,14.09,East,SHIPPED
O102411,C00342,P001,2023-02-26,1,20.07,South,PLACED
O102412,C01340,P004,2023-10-04,1,15.37,South,PLACED
O102413,C00244,P001,2023-12-04,1,20.94,East,SHIPPED
O102414,C00490,P003,2023-04-09,1,10.9,South,PLACED
O102415,C00012,P001,2023-01-15,1,18.36,South,RETURNED
O102416,C00561,P005,2023-11-21,1,47.05,East,PLACED
O102417,C00042,P004,2023-06-28,1,15.34,West,CANCELLED
O102418,C02726,P004,2023-11-28,1,14.94,North,PLACED
O102419,C00594,P001,2023-03-03,1,20.15,East,PLACED
O102420,C01453,P001,2023-04-29,1,18.89,Central,PLACED
O102421,C01827,P003,2023-02-06,1,8.66,East,PLACED
O102422,C01694,P005,2023-05-14,2,47.28,Central,PLACED
O102423,C00134,P005,2023-01-26,1,51.53,South,PLACED
O102424,C00948,P004,2023-01-08,1,15.56,West,PLACED
O102425,C00073,P003,2023-01-04,5,8.96,Central,CANCELLED
O102426,C00399,P001,2023-01-21,3,20.39,Central,PLACED
O102427,C01429,P003,2023-05-29,1,9.81,West,PLACED
O102428,C02626,P002,2023-01-25,1,29.66,Central,PLACED
O102429,C02907,P004,2023-05-23,1,15.29,East,PLACED
O102430,C00130,P003,2023-09-02,1,9.73,West,PLACED
O102431,C02979,P004,2023-02-12,1,15.58,Central,PLACED
O102432,C01812,P001,2023-10-20,1,20.43,Central,PLACED
O102433,C02002,P002,2023-07-04,1,28.41,West,PLACED
O102434,C00266,P002,2023-02-11,5,29.24,South,PLACED
O102435,C01561,P001,2023-04-02,1,21.02,Central,SHIPPED
O102436,C01986,P003,2023-11-13,1,9.82,South,PLACED
O102437,C00793,P002,2023-11-20,1,28.58,South,PLACED
O102438,C02301,P002,2023-02-22,2,28.87,East,PLACED
O102439,C02870,P005,2023-03-25,1,51.71,North,SHIPPED
O102440,C01313,P002,2023-02-03,1,30.66,West,SHIPPED
O102441,C00164,P003,2023-03-17,1,9.97,North,SHIPPED
O102442,C00095,P004,2023-12-19,3,16.45,West,PLACED
O102443,C01806,P004,2023-07-16,5,14.66,South,PLACED
O102444,C02881,P005,2023-10-13,1,49.07,South,RETURNED
O102445,C01134,P004,2023-03-29,1,13.86,North,PLACED
O102446,C02384,P002,2023-08-23,1,30.8,North,PLACED
O102447,C00822,P002,2023-08-20,1,32.51,Central,PLACED
O102448,C00238,P005,2023-01-07,1,52.24,South,SHIPPED
O102449,C02429,P002,2023-10-19,1,29.79,Central,PLACED
O102450,C02947,P001,2023-02-07,1,19.11,Central,PLACED
O102451,C02531,P002,2023-02-21,5,31.53,North,PLACED
O102452,C01961,P002,2023-05-23,1,28.29,East,PLACED
O102453,C02950,P002,2023-08-09,3,30.67,Central,PLACED
O102454,C01049,P004,2023-08-28,1,15.69,Central,SHIPPED
O102455,C01677,P005,2023-05-23,1,50.24,North,PLACED
O102456,C02530,P003,2023-12-15,1,10.96,North,PLACED
O102457,C02965,P002,2023-12-29,5,29.62,West,PLACED
O102458,C00964,P005,2023-02-18,1,46.63,West,PLACED
O102459,C00537,P004,2023-10-04,1,15.35,South,PLACED
O102460,C01604,P002,2023-09-28,1,29.08,West,PLACED
O102461,C01980,P005,2023-01-14,1,51.88,South,PLACED
O102462,C00128,P005,2023-10-25,1,47.41,South,CANCELLED
O102463,C00092,P005,2023-01-15,1,52.11,Central,SHIPPED
O102464,C00543,P003,2023-08-22,1,9.9,South,SHIPPED
O102465,C00846,P003,2023-03-04,1,10.06,West,PLACED
O102466,C01682,P005,2023-07-15,1,54.44,Central,PLACED
O102467,C01852,P001,2023-01-27,1,21.27,South,SHIPPED
O102468,C02495,P004,2023-04-03,1,15.88,West,SHIPPED
O102469,C00390,P002,2023-04-15,2,27.88,North,PLACED
O102470,C02720,P001,2023-11-05,2,21.31,South,PLACED
O102471,C01885,P005,2023-02-21,1,47.74,Central,PLACED
O102472,C00043,P004,2023-11-15,1,16.32,South,PLACED
O102473,C00254,P005,2023-06-30,1,50.24,North,PLACED
O102474,C01084,P002,2023-02-26,1,30.61,West,PLACED
O102475,C02711,P005,2023-04-30,1,51.25,Central,PLACED
O102476,C02515,P001,2023-11-04,5,19.45,Central,PLACED
O102477,C02335,P005,2023-12-29,2,46.1,North,PLACED
O102478,C01541,P001,2023-02-12,1,21.96,West,PLACED
O102479,C01954,P002,2023-05-15,1,31.71,Central,PLACED
O102480,C02826,P005,2023-09-17,2,48.37,North,SHIPPED
O102481,C02393,P004,2023-07-16,1,14.55,Central,SHIPPED
O102482,C00642,P004,2023-05-13,1,14.76,East,PLACED
O102483,C02430,P001,2023-09-12,3,19.45,Central,PLACED
O102484,C00690,P004,2023-08-08,1,15.51,South,SHIPPED
O102485,C01277,P004,2023-12-02,3,14.7,West,PLACED
O102486,C01951,P003,2023-02-10,1,9.58,Central,PLACED
O102487,C01080,P005,2023-09-12,1,48.56,North,PLACED
O102488,C01487,P004,2023-01-02,3,14.33,South,PLACED
O102489,C00457,P003,2023-07-14,1,9.05,West,PLACED
O102490,C00983,P002,2023-08-30,1,31.01,North,PLACED
O102491,C02131,P003,2023-05-29,1,10.26,Central,PLACED
O102492,C01123,P005,2023-07-17,3,50.3,West,SHIPPED
O102493,C00149,P003,2023-10-26,1,9.98,South,PLACED
O102494,C01353,P001,2023-09-02,1,19.42,North,PLACED
O102495,C01180,P005,2023-12-04,3,50.08,Central,PLACED
O102496,C00190,P001,2023-04-18,1,19.46,Central,PLACED
O102497,C00883,P001,2023-07-31,1,20.01,West,PLACED
O102498,C02311,P002,2023-06-05,1,30.02,East,PLACED
O102499,C00400,P004,2023-01-26,1,15.91,East,PLACED
O102500,C02812,P001,2023-03-23,3,19.42,South,PLACED
O102501,C00609,P004,2023-03-24,1,14.61,Central,CANCELLED
O102502,C01796,P003,2023-05-11,1,9.81,East,PLACED
O102503,C01639,P005,2023-11-25,1,46.09,West,PLACED
O102504,C01576,P005,2023-04-10,1,50.42,East,SHIPPED
O102505,C02833,P005,2023-09-13,3,53.0,East,CANCELLED
O102506,C02149,P004,2023-02-18,1,14.87,South,PLACED
O102507,C01383,P004,2023-03-04,5,15.07,Central,PLACED
O102508,C01404,P005,2023-11-07,1,51.75,West,PLACED
O102509,C00820,P002,2023-10-17,3,29.64,East,PLACED
O102510,C00820,P005,2023-04-15,1,56.03,Central,PLACED
O102511,C00420,P004,2023-04-15,1,14.91,East,PLACED
O102512,C00124,P003,2023-11-21,1,9.44,Central,PLACED
O102513,C00422,P003,2023-01-15,1,10.72,West,PLACED
O102514,C01509,P002,2023-06-24,3,29.11,North,PLACED
O102515,C01598,P002,2023-09-16,1,29.75,West,PLACED
O102516,C00768,P002,2023-07-30,1,31.5,North,PLACED
O102517,C02045,P002,2023-09-16,1,32.17,Central,PLACED
O102518,C02531,P004,2023-04-12,1,14.93,East,SHIPPED
O102519,C02567,P005,2023-09-17,1,51.25,Central,SHIPPED
O102520,C02203,P001,2023-12-10,1,19.01,South,PLACED
O102521,C02140,P004,2023-06-08,1,15.26,North,PLACED
O102522,C01550,P001,2023-02-14,1,18.82,South,PLACED
O102523,C02503,P004,2023-10-28,1,16.4,Central,SHIPPED
O102524,C01765,P004,2023-09-08,3,17.07,North,PLACED
O102525,C02045,P001,2023-11-27,1,19.47,East,SHIPPED
O102526,C02646,P002,2023-06-14,1,31.05,East,CANCELLED
O102527,C00510,P001,2023-07-12,2,18.29,Central,SHIPPED
O102528,C01207,P001,2023-01-09,1,20.63,West,PLACED
O102529,C00386,P004,2023-03-06,1,14.63,Central,PLACED
O102530,C01598,P005,2023-10-09,1,52.3,East,PLACED
O102531,C02453,P005,2023-06-30,1,49.73,North,SHIPPED
O102532,C02294,P002,2023-10-09,3,30.0,West,RETURNED
O102533,C00742,P004,2023-10-06,1,12.69,North,PLACED
O102534,C02709,P002,2023-01-30,1,29.89,Central,PLACED
O102535,C02698,P003,2023-09-23,1,9.76,South,PLACED
O102536,C01912,P001,2023-11-24,2,23.31,Central,RETURNED
O102537,C01447,P005,2023-08-05,1,46.96,Central,SHIPPED
O102538,C00901,P002,2023-11-16,1,28.95,Central,PLACED
O102539,C02113,P002,2023-04-15,1,32.53,North,PLACED
O102540,C02261,P003,2023-07-03,1,9.95,South,SHIPPED
O102541,C02010,P001,2023-11-26,1,21.23,South,PLACED
O102542,C00242,P001,2023-05-28,5,19.7,East,PLACED
O102543,C02541,P004,2023-04-15,1,15.73,East,RETURNED
O102544,C02386,P004,2023-02-16,5,15.24,West,SHIPPED
O102545,C02021,P005,2023-03-28,1,48.85,South,PLACED
O102546,C00173,P005,2023-11-05,1,51.83,North,PLACED
O102547,C00672,P001,2023-05-09,1,19.22,North,PLACED
O102548,C00164,P005,2023-09-15,1,44.33,East,PLACED
O102549,C00465,P005,2023-11-10,1,45.86,Central,SHIPPED
O102550,C00497,P003,2023-05-27,1,9.54,East,PLACED
O102551,C00700,P003,2023-03-13,3,9.83,South,PLACED
O102552,C02443,P005,2023-05-20,1,50.55,South,CANCELLED
O102553,C00703,P004,2023-01-27,1,14.5,West,PLACED
O102554,C01941,P005,2023-01-29,3,49.34,North,PLACED
O102555,C02356,P003,2023-09-28,1,10.06,South,SHIPPED
O102556,C01792,P004,2023-06-23,1,14.31,Central,PLACED
O102557,C00183,P001,2023-09-10,1,19.81,Central,PLACED
O102558,C00629,P001,2023-03-01,2,19.89,Central,CANCELLED
O102559,C02558,P003,2023-04-17,5,9.37,East,PLACED
O102560,C01732,P001,2023-08-08,3,19.43,Central,SHIPPED
O102561,C00546,P003,2023-09-16,1,9.22,Central,SHIPPED
O102562,C01588,P005,2023-05-26,2,50.84,East,PLACED
O102563,C00624,P004,2023-02-21,1,13.85,West,PLACED
O102564,C00594,P005,2023-03-01,1,49.89,West,SHIPPED
O102565,C00744,P002,2023-02-03,1,33.68,East,RETURNED
O102566,C01769,P004,2023-04-06,1,15.61,West,CANCELLED
O102567,C01460,P005,2023-03-30,1,49.74,North,PLACED
O102568,C01949,P004,2023-11-12,2,16.06,North,PLACED
O102569,C02602,P003,2023-08-19,1,10.21,North,PLACED
O102570,C02069,P004,2023-10-02,1,14.7,South,PLACED
O102571,C02602,P002,2023-09-03,1,29.36,East,PLACED
O102572,C02445,P004,2023-04-21,1,13.99,East,SHIPPED
O102573,C02673,P005,2023-08-22,1,47.43,Central,PLACED
O102574,C00105,P001,2023-10-05,1,20.95,East,PLACED
O102575,C02240,P002,2023-06-15,1,31.49,East,PLACED
O102576,C00017,P001,2023-05-08,1,19.53,West,PLACED
O102577,C00393,P003,2023-08-25,1,10.1,North,PLACED
O102578,C00425,P005,2023-10-18,1,49.55,South,PLACED
O102579,C02177,P004,2023-04-17,1,15.6,East,PLACED
O102580,C00572,P003,2023-05-08,1,9.84,South,RETURNED
O102581,C02077,P005,2023-07-14,1,49.62,East,PLACED
O102582,C01121,P002,2023-12-05,1,27.81,South,PLACED
O102583,C00242,P004,2023-05-23,1,14.26,South,CANCELLED
O102584,C02280,P002,2023-04-21,1,32.08,South,PLACED
O102585,C00789,P003,2023-03-31,1,10.04,South,PLACED
O102586,C00715,P002,2023-09-08,1,28.11,South,CANCELLED
O102587,C00759,P002,2023-10-07,1,29.91,Central,SHIPPED
O102588,C02850,P003,2023-11-29,2,10.47,South,SHIPPED
O102589,C00776,P001,2023-08-12,3,19.56,North,PLACED
O102590,C02774,P001,2023-04-11,3,18.72,West,PLACED
O102591,C02248,P005,2023-05-12,1,49.36,North,PLACED
O102592,C02993,P005,2023-01-13,1,48.81,North,PLACED
O102593,C00079,P004,2023-04-08,1,13.99,East,SHIPPED
O102594,C00856,P005,2023-04-30,1,50.03,East,SHIPPED
O102595,C02515,P004,2023-10-20,1,14.69,Central,PLACED
O102596,C02629,P003,2023-10-31,1,9.97,West,SHIPPED
O102597,C01440,P002,2023-07-18,1,30.91,Central,SHIPPED
O102598,C02988,P003,2023-01-01,1,9.6,West,CANCELLED
O102599,C02497,P002,2023-03-01,1,26.0,Central,PLACED
O102600,C02135,P002,2023-09-07,1,27.68,North,PLACED
O102601,C02149,P005,2023-05-20,1,51.19,West,PLACED
O102602,C01032,P004,2023-05-29,2,13.91,Central,PLACED
O102603,C00845,P001,2023-02-13,1,19.53,Central,PLACED
O102604,C00087,P003,2023-07-05,1,9.67,West,PLACED
O102605,C02091,P002,2023-04-18,1,30.74,West,SHIPPED
O102606,C00408,P001,2023-02-13,1,20.18,Central,SHIPPED
O102607,C02712,P004,2023-03-19,1,16.06,East,PLACED
O102608,C01669,P001,2023-08-14,3,19.85,North,PLACED
O102609,C00148,P002,2023-06-11,1,32.73,West,PLACED
O102610,C02325,P005,2023-10-08,1,47.88,North,PLACED
O102611,C00232,P003,2023-09-10,1,10.07,East,PLACED
O102612,C01951,P005,2023-05-12,1,51.06,East,RETURNED
O102613,C00366,P002,2023-05-24,1,30.04,Central,PLACED
O102614,C01675,P003,2023-09-23,2,10.38,South,SHIPPED
O102615,C00436,P003,2023-04-19,1,9.58,West,PLACED
O102616,C00399,P005,2023-07-13,3,50.87,East,PLACED
O102617,C01235,P003,2023-02-04,1,10.3,South,PLACED
O102618,C01415,P004,2023-10-02,1,15.1,West,SHIPPED
O102619,C02547,P002,2023-07-06,1,30.0,West,PLACED
O102620,C02588,P003,2023-08-31,1,10.1,East,SHIPPED
O102621,C00563,P004,2023-09-21,1,15.83,East,SHIPPED
O102622,C02490,P004,2023-01-10,2,14.91,South,PLACED
O102623,C01285,P005,2023-06-15,3,49.93,South,PLACED
O102624,C00773,P005,2023-01-29,1,52.98,South,PLACED
O102625,C02398,P001,2023-09-28,1,18.95,East,RETURNED
O102626,C02038,P002,2023-03-28,1,28.31,Central,PLACED
O102627,C02568,P004,2023-01-23,1,13.9,West,PLACED
