order_id,customer_id,product_category,product_price,quantity,total_amount,payment_type,order_date,region
O001480,C01692,Electronics,94.23,2,188.46,UPI,2023-10-26 03:00:00,North
O001481,C01312,Clothing,315.34,1,315.34,Wallet,2023-06-22 13:00:00,West
O001482,C00477,Beauty,322.48,1,322.48,Card,2023-06-22 16:00:00,South
O001483,C01254,Sports,388.2,5,1941.0,Wallet,2024-05-11 17:00:00,North
O001484,C00922,Sports,204.48,3,613.44,Wallet,2024-11-06 03:00:00,North
O001485,C00419,Sports,362.66,5,1813.3,UPI,2024-05-16 00:00:00,South
O001486,C00156,Clothing,343.57,3,1030.71,UPI,2023-05-12 01:00:00,North
O001487,C00549,Books,481.88,5,2409.4,Card,2024-08-31 16:00:00,East
O001488,C01464,Sports,111.49,4,445.96,Card,2024-01-19 23:00:00,East
O001489,C01120,Electronics,278.08,1,278.08,Card,2024-10-01 17:00:00,South
O001490,C01020,Electronics,302.87,3,908.61,Card,2024-08-13 15:00:00,West
O001491,C00996,Sports,499.33,4,1997.32,Card,2024-01-11 11:00:00,North
O001492,C01434,Beauty,104.59,3,313.77,Card,2023-02-26 18:00:00,South
O001493,C00950,Clothing,263.99,2,527.98,UPI,2023-01-20 02:00:00,North
O001494,C00288,Books,176.36,2,352.72,UPI,2024-09-04 22:00:00,West
O001495,C01277,Home,265.32,1,265.32,Cash,2023-06-05 22:00:00,West
O001496,C00195,Electronics,119.9,4,479.6,Card,2023-05-11 07:00:00,South
O001497,C00597,Electronics,28.57,4,114.28,Card,2024-11-23 15:00:00,South
O001498,C01857,Electronics,288.42,2,576.84,UPI,2024-10-13 10:00:00,North
O001499,C01545,Home,171.25,1,171.25,Card,2023-07-25 13:00:00,West
O001500,C00516,Electronics,95.06,2,190.12,UPI,2024-04-10 03:00:00,East
O001501,C01658,Clothing,165.35,4,661.4,UPI,2023-07-18 11:00:00,West
O001502,C01865,Sports,29.39,3,88.17,Card,2023-06-02 15:00:00,North
O001503,C00864,Home,475.47,4,1901.88,Card,2024-01-24 17:00:00,South
O001504,C01141,Electronics,292.67,1,292.67,Card,2023-11-18 08:00:00,East
O001505,C00805,Clothing,408.31,4,1633.24,Card,2023-02-11 16:00:00,West
O001506,C01932,Sports,214.44,5,1072.2,Card,2024-08-16 20:00:00,South
O001507,C01182,Sports,452.14,4,1808.56,Card,2024-02-04 10:00:00,South
O001508,C00814,Books,244.24,5,1221.2,UPI,2023-08-26 06:00:00,West
O001509,C00227,Electronics,289.1,2,578.2,Card,2024-05-16 08:00:00,North
O001510,C01900,Books,248.44,5,1242.2,UPI,2024-02-07 13:00:00,South
O001511,C00215,Home,367.97,4,1471.88,Card,2023-07-15 20:00:00,South
O001512,C00947,Sports,285.49,4,1141.96,Card,2024-08-15 02:00:00,North
O001513,C01719,Home,139.44,4,557.76,Card,2024-09-19 04:00:00,South
O001514,C00014,Clothing,77.04,1,77.04,Card,2024-05-30 11:00:00,East
O001515,C01180,Electronics,305.03,2,610.06,Card,2023-11-21 10:00:00,South
O001516,C01671,Home,247.14,5,1235.7,Card,2023-08-12 14:00:00,South
O001517,C01284,Sports,52.51,3,157.53,Card,2023-03-21 11:00:00,East
O001518,C01180,Home,200.83,5,1004.15,Card,2023-05-30 12:00:00,West
O001519,C00046,Clothing,259.81,4,1039.24,Wallet,2023-11-29 15:00:00,East
O001520,C00323,Beauty,414.31,3,1242.93,Wallet,2024-03-11 17:00:00,West
O001521,C00843,Sports,42.67,3,128.01,Card,2024-09-30 13:00:00,West
O001522,C01708,Electronics,177.51,5,887.55,Card,2024-08-22 04:00:00,West
O001523,C00129,Clothing,412.21,5,2061.05,UPI,2023-04-02 23:00:00,West
O001524,C01434,Home,325.97,5,1629.85,Wallet,2024-07-15 05:00:00,East
O001525,C00094,Home,148.53,5,742.65,Cash,2024-01-09 19:00:00,East
O001526,C00626,Sports,423.44,2,846.88,Card,2023-10-30 19:00:00,East
O001527,C00754,Books,249.18,1,249.18,Card,2023-01-24 03:00:00,West
O001528,C01955,Clothing,251.68,1,251.68,UPI,2023-12-07 00:00:00,East
O001529,C01315,Clothing,488.41,5,2442.05,Wallet,2023-10-12 09:00:00,East
O001530,C00793,Books,473.82,1,473.82,Card,2023-05-09 20:00:00,North
O001531,C01834,Books,182.47,5,912.35,UPI,2023-02-23 01:00:00,West
O001532,C01306,Home,74.59,5,372.95,Card,2023-02-20 12:00:00,South
O001533,C00068,Books,166.21,5,831.05,Card,2024-01-10 09:00:00,North
O001534,C01683,Electronics,20.09,2,40.18,Card,2023-04-24 07:00:00,East
O001535,C00010,Books,15.28,4,61.12,Card,2023-02-14 06:00:00,South
O001536,C01277,Clothing,200.78,1,200.78,UPI,2024-11-03 14:00:00,North
O001537,C01865,Electronics,470.8,1,470.8,UPI,2023-01-30 04:00:00,North
O001538,C00871,Electronics,436.32,2,872.64,Wallet,2023-09-28 09:00:00,North
O001539,C00549,Clothing,258.16,2,516.32,Card,2023-12-20 22:00:00,North
O001540,C01157,Clothing,284.79,5,1423.95,Card,2023-08-07 17:00:00,East
O001541,C00711,Clothing,7.94,5,39.7,Card,2023-10-18 17:00:00,West
O001542,C00022,Electronics,111.67,4,446.68,Card,2023-05-05 15:00:00,South
O001543,C00814,Clothing,17.26,1,17.26,UPI,2024-01-27 10:00:00,East
O001544,C00345,Sports,378.5,2,757.0,Card,2023-09-02 15:00:00,West
O001545,C00301,Clothing,77.09,4,308.36,UPI,2023-04-23 03:00:00,South
O001546,C00362,Clothing,435.18,1,435.18,UPI,2024-08-27 00:00:00,East
O001547,C00395,Home,323.45,4,1293.8,Card,2023-07-07 14:00:00,South
O001548,C00217,Books,118.56,4,474.24,UPI,2023-02-20 04:00:00,East
O001549,C00140,Home,83.07,5,415.35,Card,2024-05-04 16:00:00,North
O001550,C01639,Clothing,315.67,4,1262.68,Wallet,2024-06-16 13:00:00,West
O001551,C00957,Home,450.91,5,2254.55,UPI,2023-01-24 01:00:00,North
O001552,C01233,Electronics,360.59,1,360.59,Card,2024-08-02 16:00:00,South
O001553,C00984,Electronics,177.53,1,177.53,Card,2024-10-27 20:00:00,North
O001554,C00992,Clothing,295.75,5,1478.75,UPI,2024-04-02 16:00:00,East
O001555,C01646,Books,158.83,3,476.49,Card,2023-06-13 21:00:00,South
O001556,C01639,Electronics,499.58,4,1998.32,UPI,2024-08-21 04:00:00,South
O001557,C00827,Electronics,375.68,1,375.68,Card,2023-10-24 15:00:00,North
O001558,C00682,Electronics,309.12,4,1236.48,UPI,2023-04-11 14:00:00,North
O001559,C01483,Books,214.51,3,643.53,Cash,2024-09-18 21:00:00,East
O001560,C01003,Home,310.99,4,1243.96,UPI,2024-03-25 17:00:00,North
O001561,C00355,Clothing,174.1,3,522.3,Card,2023-08-31 23:00:00,East
O001562,C01007,Sports,19.29,2,38.58,Card,2023-08-18 08:00:00,South
O001563,C01347,Sports,200.57,3,601.71,Card,2023-03-12 09:00:00,North
O001564,C01156,Home,465.59,1,465.59,UPI,2023-06-14 16:00:00,North
O001565,C00887,Electronics,315.02,5,1575.1,Card,2023-09-15 14:00:00,West
O001566,C01828,Books,46.56,5,232.8,Card,2024-08-22 06:00:00,East
O001567,C01863,Clothing,443.07,4,1772.28,Cash,2024-02-01 23:00:00,North
O001568,C00126,Home,138.09,2,276.18,Card,2024-12-30 21:00:00,East
O001569,C01129,Electronics,125.67,4,502.68,UPI,2024-05-26 08:00:00,West
O001570,C01008,Clothing,152.06,3,456.18,UPI,2024-08-07 23:00:00,South
O001571,C00603,Clothing,290.72,5,1453.6,UPI,2024-03-07 05:00:00,East
O001572,C01822,Sports,274.62,3,823.86,Card,2024-08-27 12:00:00,North
O001573,C01401,Electronics,248.25,5,1241.25,Card,2024-03-24 03:00:00,North
O001574,C01928,Home,360.18,5,1800.9,Cash,2023-03-24 12:00:00,South
O001575,C01013,Electronics,161.69,5,808.45,Card,2023-12-10 20:00:00,East
O001576,C00050,Home,392.12,1,392.12,UPI,2024-10-08 02:00:00,South
O001577,C01052,Books,91.78,3,275.34,UPI,2023-05-23 05:00:00,South
O001578,C01485,Sports,392.4,4,1569.6,Card,2023-03-20 19:00:00,South
O001579,C01319,Home,333.59,2,667.18,UPI,2023-11-19 14:00:00,South
O001580,C01320,Home,343.19,4,1372.76,UPI,2023-08-03 06:00:00,South
O001581,C01749,Clothing,243.37,3,730.11,UPI,2023-02-02 00:00:00,East
O001582,C00778,Books,335.17,2,670.34,UPI,2024-12-28 20:00:00,North
O001583,C01430,Clothing,44.5,4,178.0,Wallet,2023-12-16 22:00:00,West
O001584,C01792,Sports,426.52,2,853.04,Card,2023-07-23 16:00:00,North
O001585,C00813,Home,32.5,3,97.5,Wallet,2024-11-13 07:00:00,East
O001586,C01636,Clothing,78.63,5,393.15,Card,2024-07-08 16:00:00,South
O001587,C01428,Clothing,290.51,3,871.53,UPI,2024-12-15 06:00:00,East
O001588,C01369,Sports,371.01,1,371.01,Card,2024-08-16 18:00:00,West
O001589,C01645,Books,42.74,2,85.48,Card,2023-08-08 01:00:00,North
O001590,C00419,Beauty,460.78,3,1382.34,Card,2023-09-27 09:00:00,East
O001591,C01205,Sports,486.94,5,2434.7,Card,2024-05-06 08:00:00,North
O001592,C00982,Home,304.95,5,1524.75,Card,2023-03-09 18:00:00,North
O001593,C00824,Beauty,243.22,3,729.66,UPI,2024-06-15 19:00:00,West
O001594,C01024,Electronics,371.99,4,1487.96,Card,2023-01-06 05:00:00,North
O001595,C01854,Electronics,167.54,3,502.62,UPI,2023-08-12 05:00:00,North
O001596,C01973,Home,249.17,5,1245.85,Card,2024-11-12 09:00:00,North
O001597,C00566,Books,458.49,3,1375.47,Card,2023-02-14 13:00:00,South
O001598,C00370,Books,478.05,1,478.05,Card,2024-07-24 04:00:00,West
O001599,C00935,Clothing,463.9,4,1855.6,Card,2023-05-14 03:00:00,North
O001600,C01934,Electronics,134.91,3,404.73,Card,2023-10-29 11:00:00,South
O001601,C00660,Clothing,120.07,5,600.35,Cash,2024-09-10 05:00:00,South
O001602,C01454,Electronics,152.34,3,457.02,Card,2023-08-15 19:00:00,South
O001603,C00968,Clothing,223.45,3,670.35,UPI,2023-01-27 19:00:00,East
O001604,C01332,Home,160.51,2,321.02,Card,2023-11-10 16:00:00,East
O001605,C01160,Electronics,190.24,3,570.72,Wallet,2024-05-24 18:00:00,South
O001606,C00201,Books,312.22,1,312.22,Card,2024-12-14 20:00:00,West
O001607,C01459,Clothing,382.45,5,1912.25,Cash,2024-10-25 18:00:00,North
O001608,C00312,Sports,369.1,2,738.2,Card,2024-05-12 00:00:00,North
O001609,C00116,Electronics,408.14,3,1224.42,Card,2023-07-28 08:00:00,West
O001610,C01689,Clothing,20.93,4,83.72,UPI,2024-02-22 00:00:00,East
O001611,C00936,Electronics,28.63,1,28.63,UPI,2024-08-02 09:00:00,West
O001612,C01826,Beauty,395.74,1,395.74,Card,2023-11-12 17:00:00,East
O001613,C00574,Books,268.87,1,268.87,Card,2023-07-24 23:00:00,South
O001614,C00243,Sports,291.18,2,582.36,UPI,2024-05-08 08:00:00,East
O001615,C00536,Electronics,31.03,3,93.09,Card,2023-04-25 12:00:00,North
O001616,C01625,Beauty,131.38,1,131.38,Card,2024-12-05 08:00:00,East
O001617,C00074,Clothing,320.99,3,962.97,UPI,2023-07-07 01:00:00,South
O001618,C01829,Electronics,430.3,4,1721.2,UPI,2024-09-25 23:00:00,West
O001619,C00385,Sports,458.91,3,1376.73,Card,2023-12-11 20:00:00,East
O001620,C01926,Beauty,252.71,3,758.13,UPI,2024-12-27 19:00:00,North
O001621,C01233,Electronics,275.01,3,825.03,Card,2024-11-30 23:00:00,South
O001622,C00474,Electronics,417.36,5,2086.8,Card,2023-09-11 15:00:00,North
O001623,C00417,Beauty,271.12,2,542.24,Card,2024-06-26 05:00:00,East
O001624,C00346,Electronics,260.84,3,782.52,Cash,2024-08-15 03:00:00,South
O001625,C01552,Electronics,453.02,1,453.02,Card,2023-06-29 20:00:00,South
O001626,C00639,Sports,396.02,5,1980.1,Card,2023-06-12 13:00:00,West
O001627,C00938,Books,454.99,3,1364.97,UPI,2023-02-25 22:00:00,West
O001628,C00954,Sports,113.03,5,565.15,Card,2024-06-15 22:00:00,West
O001629,C00875,Beauty,264.57,2,529.14,UPI,2024-03-18 23:00:00,North
O001630,C00762,Home,422.02,5,2110.1,Cash,2024-10-26 11:00:00,East
O001631,C01202,Electronics,60.02,1,60.02,Cash,2024-10-05 21:00:00,West
O001632,C01205,Beauty,398.36,3,1195.08,Card,2023-07-03 22:00:00,East
O001633,C00663,Clothing,95.57,1,95.57,UPI,2024-07-21 20:00:00,North
O001634,C00024,Clothing,405.02,4,1620.08,Cash,2024-11-07 02:00:00,West
O001635,C01990,Sports,307.94,5,1539.7,Card,2024-04-03 13:00:00,West
O001636,C01203,Clothing,100.65,5,503.25,Card,2023-07-12 03:00:00,East
O001637,C00709,Electronics,239.31,5,1196.55,Card,2024-12-28 15:00:00,North
O001638,C01524,Electronics,342.54,2,685.08,Card,2024-05-07 10:00:00,North
O001639,C01879,Clothing,318.76,1,318.76,Cash,2023-12-21 04:00:00,East
O001640,C01184,Books,216.49,4,865.96,UPI,2023-04-30 16:00:00,South
O001641,C00176,Sports,450.19,2,900.38,Card,2024-07-23 06:00:00,East
O001642,C00284,Beauty,262.04,2,524.08,Wallet,2024-04-08 18:00:00,North
O001643,C00062,Clothing,255.4,3,766.2,Card,2024-07-31 07:00:00,North
O001644,C01002,Clothing,35.81,4,143.24,Wallet,2024-07-13 07:00:00,South
O001645,C00661,Electronics,461.45,5,2307.25,Card,2024-08-29 16:00:00,North
O001646,C00665,Electronics,92.67,5,463.35,Card,2024-05-17 02:00:00,East
O001647,C00155,Clothing,266.53,3,799.59,Card,2024-02-22 23:00:00,South
O001648,C01905,Home,402.77,5,2013.85,UPI,2024-10-05 01:00:00,East
O001649,C01492,Beauty,111.65,1,111.65,Card,2023-12-14 17:00:00,East
O001650,C01072,Beauty,266.05,5,1330.25,Card,2023-12-12 21:00:00,North
O001651,C00966,Electronics,124.14,1,124.14,Cash,2023-01-22 02:00:00,West
O001652,C00848,Books,381.05,3,1143.15,Cash,2024-03-09 20:00:00,East
O001653,C01107,Clothing,284.35,3,853.05,UPI,2023-12-07 03:00:00,East
O001654,C01384,Electronics,428.71,1,428.71,Wallet,2023-05-15 01:00:00,West
O001655,C00688,Books,447.81,5,2239.05,Cash,2023-07-23 22:00:00,North
O001656,C00147,Home,326.12,3,978.36,UPI,2024-03-19 06:00:00,South
O001657,C01653,Electronics,364.07,3,1092.21,UPI,2024-08-24 13:00:00,North
O001658,C00341,Clothing,276.86,1,276.86,Wallet,2023-02-11 04:00:00,South
O001659,C00475,Clothing,195.29,3,585.87,UPI,2024-10-23 22:00:00,South
O001660,C01086,Home,325.82,5,1629.1,Card,2024-04-29 08:00:00,East
O001661,C01724,Sports,454.6,3,1363.8,Card,2024-02-29 22:00:00,North
O001662,C01383,Beauty,211.26,1,211.26,Card,2024-11-20 21:00:00,North
O001663,C00560,Electronics,160.63,5,803.15,Cash,2024-02-24 02:00:00,South
O001664,C00326,Clothing,197.28,4,789.12,UPI,2023-03-02 22:00:00,North
O001665,C01792,Sports,220.52,1,220.52,Wallet,2024-03-25 16:00:00,East
O001666,C01759,Sports,41.41,4,165.64,UPI,2024-06-16 07:00:00,East
O001667,C01164,Clothing,251.73,3,755.19,Card,2024-12-16 08:00:00,South
O001668,C00989,Home,249.69,5,1248.45,UPI,2023-08-24 17:00:00,North
O001669,C00214,Books,296.28,3,888.84,Card,2023-08-07 05:00:00,North
O001670,C00434,Beauty,184.6,5,923.0,Card,2024-10-15 01:00:00,East
O001671,C01914,Books,308.49,2,616.98,Wallet,2023-03-09 22:00:00,West
O001672,C00951,Books,439.72,3,1319.16,UPI,2024-03-21 18:00:00,South
O001673,C00722,Sports,477.96,3,1433.88,Wallet,2024-10-06 05:00:00,West
O001674,C01341,Books,293.89,3,881.67,Card,2023-01-31 05:00:00,West
O001675,C00031,Clothing,26.08,1,26.08,UPI,2023-10-25 21:00:00,North
O001676,C00669,Clothing,484.77,5,2423.85,Card,2024-03-18 07:00:00,West
O001677,C00284,Clothing,354.4,5,1772.0,UPI,2023-04-23 03:00:00,South
O001678,C01328,Sports,171.3,5,856.5,Card,2024-03-06 21:00:00,West
O001679,C00428,Clothing,77.84,1,77.84,UPI,2024-08-18 02:00:00,South
O001680,C01500,Beauty,75.99,5,379.95,Card,2023-06-23 00:00:00,North
O001681,C00285,Clothing,88.03,3,264.09,Card,2024-04-22 08:00:00,West
O001682,C01167,Electronics,27.56,4,110.24,UPI,2023-07-08 14:00:00,North
O001683,C01447,Sports,451.57,2,903.14,UPI,2024-09-21 06:00:00,West
O001684,C01042,Electronics,272.68,5,1363.4,UPI,2024-01-27 03:00:00,North
O001685,C00017,Electronics,351.48,1,351.48,UPI,2024-03-06 16:00:00,East
O001686,C00768,Electronics,414.91,1,414.91,Cash,2023-12-14 02:00:00,South
O001687,C00589,Sports,396.81,5,1984.05,Cash,2023-03-02 04:00:00,West
O001688,C01394,Clothing,441.89,4,1767.56,Card,2024-08-13 09:00:00,North
O001689,C01198,Home,483.79,5,2418.95,Card,2024-03-17 20:00:00,South
O001690,C01009,Home,222.34,1,222.34,UPI,2023-07-13 01:00:00,East
O001691,C00193,Clothing,475.42,2,950.84,Card,2024-01-31 04:00:00,West
O001692,C00501,Clothing,363.03,4,1452.12,Card,2023-11-13 00:00:00,South
O001693,C00987,Clothing,39.98,5,199.9,Card,2023-11-04 07:00:00,South
O001694,C01136,Home,342.48,2,684.96,Card,2024-05-15 06:00:00,South
O001695,C00113,Electronics,344.92,5,1724.6,UPI,2024-09-26 15:00:00,North
O001696,C01245,Electronics,453.4,4,1813.6,Card,2024-09-01 06:00:00,West
O001697,C01701,Home,189.6,1,189.6,Card,2024-06-02 23:00:00,North
O001698,C00946,Sports,294.53,4,1178.12,Wallet,2023-06-29 14:00:00,East
O001699,C00830,Electronics,11.03,3,33.09,Wallet,2023-08-07 03:00:00,South
O001700,C01667,Electronics,169.38,5,846.9,Wallet,2023-12-14 07:00:00,North
O001701,C01920,Beauty,35.81,2,71.62,Card,2024-04-23 14:00:00,South
O001702,C01287,Books,263.33,2,526.66,Card,2023-03-20 15:00:00,West
O001703,C00924,Home,409.64,4,1638.56,Card,2024-06-15 12:00:00,South
O001704,C00054,Sports,107.19,4,428.76,Card,2023-02-25 07:00:00,North
O001705,C01894,Sports,266.08,4,1064.32,Card,2023-09-09 06:00:00,North
O001706,C01666,Beauty,105.98,2,211.96,Wallet,2024-09-13 07:00:00,East
O001707,C00799,Beauty,64.74,1,64.74,Cash,2023-12-13 22:00:00,South
O001708,C00777,Electronics,257.94,2,515.88,Wallet,2023-07-24 19:00:00,West
O001709,C01481,Books,44.18,1,44.18,UPI,2023-06-26 12:00:00,East
O001710,C01901,Electronics,295.74,4,1182.96,UPI,2024-08-18 17:00:00,South
O001711,C00161,Electronics,20.51,3,61.53,UPI,2024-06-12 21:00:00,East
O001712,C01403,Home,57.82,2,115.64,Cash,2024-05-13 22:00:00,South
O001713,C00086,Clothing,277.25,4,1109.0,UPI,2023-01-02 10:00:00,West
O001714,C00054,Beauty,297.75,2,595.5,Card,2023-11-22 10:00:00,South
O001715,C01499,Electronics,19.35,4,77.4,Card,2024-08-08 10:00:00,North
O001716,C01823,Sports,288.82,2,577.64,UPI,2023-07-17 23:00:00,East
O001717,C01201,Beauty,420.06,5,2100.3,Card,2024-07-26 12:00:00,East
O001718,C01414,Beauty,362.55,2,725.1,Cash,2023-06-07 09:00:00,East
O001719,C01372,Electronics,69.94,5,349.7,UPI,2023-06-06 05:00:00,West
O001720,C01031,Clothing,298.27,1,298.27,UPI,2024-05-27 23:00:00,South
O001721,C00832,Home,337.76,2,675.52,Card,2023-04-05 06:00:00,South
O001722,C00312,Electronics,23.43,1,23.43,Card,2024-11-28 19:00:00,South
O001723,C00758,Beauty,428.4,3,1285.2,Card,2024-12-18 00:00:00,West
O001724,C01858,Beauty,453.6,5,2268.0,UPI,2024-12-08 13:00:00,West
O001725,C00442,Electronics,425.97,2,851.94,Card,2024-03-22 00:00:00,West
O001726,C01790,Electronics,413.19,1,413.19,Cash,2023-10-29 21:00:00,North
O001727,C00327,Electronics,373.76,4,1495.04,UPI,2024-01-30 07:00:00,South
O001728,C01077,Beauty,318.55,1,318.55,UPI,2023-06-03 13:00:00,North
O001729,C00760,Electronics,340.92,2,681.84,Cash,2023-03-30 08:00:00,South
O001730,C01262,Clothing,404.17,3,1212.51,Cash,2024-06-26 23:00:00,North
O001731,C01252,Clothing,332.94,5,1664.7,Card,2024-11-23 09:00:00,North
O001732,C00578,Sports,167.22,4,668.88,Wallet,2023-02-24 04:00:00,South
O001733,C01074,Electronics,191.1,1,191.1,Card,2023-12-25 22:00:00,South
O001734,C01632,Electronics,449.04,2,898.08,Card,2023-03-02 11:00:00,North
O001735,C01627,Beauty,13.48,2,26.96,Card,2024-10-07 10:00:00,North
O001736,C01006,Beauty,350.92,5,1754.6,UPI,2023-06-16 19:00:00,East
O001737,C01287,Home,477.61,4,1910.44,Card,2023-07-17 08:00:00,North
O001738,C01441,Electronics,354.58,1,354.58,UPI,2024-05-28 01:00:00,East
O001739,C01826,Clothing,496.99,1,496.99,UPI,2023-01-23 01:00:00,South
O001740,C00095,Home,345.33,1,345.33,UPI,2023-02-08 19:00:00,West
O001741,C01111,Clothing,22.01,5,110.05,Card,2023-07-29 19:00:00,North
O001742,C01101,Beauty,414.37,5,2071.85,Wallet,2024-02-11 23:00:00,North
O001743,C01311,Home,145.89,4,583.56,UPI,2024-08-12 17:00:00,East
O001744,C01143,Electronics,225.8,1,225.8,Card,2023-03-03 01:00:00,West
O001745,C00813,Beauty,159.49,1,159.49,Cash,2023-05-27 06:00:00,North
O001746,C00490,Beauty,137.93,4,551.72,Card,2023-09-20 19:00:00,North
O001747,C01935,Electronics,218.55,4,874.2,UPI,2023-07-04 14:00:00,West
O001748,C00451,Sports,192.48,4,769.92,UPI,2024-03-19 21:00:00,North
O001749,C01523,Clothing,318.5,2,637.0,Card,2023-01-25 13:00:00,North
O001750,C00164,Clothing,407.51,4,1630.04,Card,2023-08-16 14:00:00,West
O001751,C00181,Electronics,152.06,3,456.18,Wallet,2024-09-04 11:00:00,West
O001752,C00468,Sports,110.79,5,553.95,Card,2024-08-30 21:00:00,South
O001753,C00909,Beauty,335.11,4,1340.44,Card,2024-10-28 13:00:00,West
O001754,C00734,Sports,336.81,2,673.62,UPI,2023-05-25 13:00:00,East
O001755,C00822,Electronics,451.06,3,1353.18,UPI,2023-01-08 02:00:00,North
O001756,C00943,Home,12.89,2,25.78,UPI,2023-06-29 02:00:00,East
O001757,C00006,Clothing,427.26,2,854.52,Wallet,2023-07-02 07:00:00,South
O001758,C00329,Books,262.9,2,525.8,Card,2023-01-17 19:00:00,East
O001759,C00774,Clothing,312.54,2,625.08,UPI,2023-05-27 23:00:00,West
O001760,C01696,Electronics,50.23,1,50.23,UPI,2023-03-28 01:00:00,North
O001761,C00150,Electronics,219.14,5,1095.7,Card,2024-01-25 01:00:00,East
O001762,C01108,Home,117.51,1,117.51,Cash,2024-02-19 19:00:00,South
O001763,C00146,Clothing,130.84,3,392.52,Wallet,2023-07-11 00:00:00,North
O001764,C01647,Home,254.53,1,254.53,Card,2024-09-07 07:00:00,East
O001765,C01404,Electronics,407.17,3,1221.51,UPI,2023-09-21 19:00:00,East
O001766,C00914,Clothing,373.17,4,1492.68,UPI,2023-01-06 03:00:00,West
O001767,C01571,Sports,297.54,3,892.62,Card,2024-08-15 08:00:00,West
O001768,C01308,Beauty,272.01,1,272.01,Wallet,2024-01-02 14:00:00,East
O001769,C00699,Beauty,216.52,1,216.52,UPI,2024-06-01 01:00:00,South
O001770,C00081,Electronics,486.49,3,1459.47,UPI,2024-01-22 22:00:00,South
O001771,C00513,Clothing,282.3,1,282.3,Card,2024-10-17 10:00:00,South
O001772,C01920,Electronics,130.71,3,392.13,Card,2024-06-24 00:00:00,North
O001773,C00814,Sports,118.89,2,237.78,Card,2024-07-15 08:00:00,East
O001774,C00708,Sports,307.62,5,1538.1,UPI,2024-07-03 00:00:00,East
O001775,C01939,Beauty,263.8,3,791.4,UPI,2023-03-13 11:00:00,East
O001776,C01546,Beauty,8.81,2,17.62,Card,2023-05-25 03:00:00,West
O001777,C00745,Clothing,415.88,2,831.76,Card,2024-07-10 21:00:00,North
O001778,C01022,Sports,353.54,2,707.08,Card,2024-03-21 11:00:00,South
O001779,C01409,Books,332.61,2,665.22,UPI,2023-10-15 06:00:00,East
O001780,C00706,Books,39.05,3,117.15,UPI,2023-03-20 17:00:00,East
O001781,C00470,Electronics,184.22,1,184.22,Card,2023-05-02 23:00:00,North
O001782,C01142,Clothing,468.01,2,936.02,Card,2024-09-22 16:00:00,South
O001783,C00395,Clothing,431.98,4,1727.92,Card,2023-08-07 20:00:00,North
O001784,C01555,Electronics,146.34,2,292.68,Card,2024-07-06 18:00:00,West
O001785,C00260,Electronics,82.74,1,82.74,UPI,2024-04-29 01:00:00,West
O001786,C00804,Electronics,227.3,1,227.3,Card,2024-07-11 08:00:00,North
O001787,C00933,Home,181.14,5,905.7,Card,2023-03-18 02:00:00,North
O001788,C01279,Clothing,342.7,5,1713.5,UPI,2023-10-28 02:00:00,North
